filename,image_path,mask_path
ISIC_0001769,data/processed/images/ISIC_0001769.png,data\processed\masks\ISIC_0001769_segmentation.png
ISIC_0001852,data/processed/images/ISIC_0001852.png,data\processed\masks\ISIC_0001852_segmentation.png
ISIC_0001871,data/processed/images/ISIC_0001871.png,data\processed\masks\ISIC_0001871_segmentation.png
ISIC_0001960,data/processed/images/ISIC_0001960.png,data\processed\masks\ISIC_0001960_segmentation.png
ISIC_0002093,data/processed/images/ISIC_0002093.png,data\processed\masks\ISIC_0002093_segmentation.png
ISIC_0002107,data/processed/images/ISIC_0002107.png,data\processed\masks\ISIC_0002107_segmentation.png
ISIC_0002206,data/processed/images/ISIC_0002206.png,data\processed\masks\ISIC_0002206_segmentation.png
ISIC_0002246,data/processed/images/ISIC_0002246.png,data\processed\masks\ISIC_0002246_segmentation.png
ISIC_0002251,data/processed/images/ISIC_0002251.png,data\processed\masks\ISIC_0002251_segmentation.png
ISIC_0002287,data/processed/images/ISIC_0002287.png,data\processed\masks\ISIC_0002287_segmentation.png
ISIC_0002353,data/processed/images/ISIC_0002353.png,data\processed\masks\ISIC_0002353_segmentation.png
ISIC_0002374,data/processed/images/ISIC_0002374.png,data\processed\masks\ISIC_0002374_segmentation.png
ISIC_0002438,data/processed/images/ISIC_0002438.png,data\processed\masks\ISIC_0002438_segmentation.png
ISIC_0002439,data/processed/images/ISIC_0002439.png,data\processed\masks\ISIC_0002439_segmentation.png
ISIC_0002453,data/processed/images/ISIC_0002453.png,data\processed\masks\ISIC_0002453_segmentation.png
ISIC_0002459,data/processed/images/ISIC_0002459.png,data\processed\masks\ISIC_0002459_segmentation.png
ISIC_0002469,data/processed/images/ISIC_0002469.png,data\processed\masks\ISIC_0002469_segmentation.png
ISIC_0002476,data/processed/images/ISIC_0002476.png,data\processed\masks\ISIC_0002476_segmentation.png
ISIC_0002488,data/processed/images/ISIC_0002488.png,data\processed\masks\ISIC_0002488_segmentation.png
ISIC_0002489,data/processed/images/ISIC_0002489.png,data\processed\masks\ISIC_0002489_segmentation.png
ISIC_0002616,data/processed/images/ISIC_0002616.png,data\processed\masks\ISIC_0002616_segmentation.png
ISIC_0002647,data/processed/images/ISIC_0002647.png,data\processed\masks\ISIC_0002647_segmentation.png
ISIC_0002673,data/processed/images/ISIC_0002673.png,data\processed\masks\ISIC_0002673_segmentation.png
ISIC_0002780,data/processed/images/ISIC_0002780.png,data\processed\masks\ISIC_0002780_segmentation.png
ISIC_0002806,data/processed/images/ISIC_0002806.png,data\processed\masks\ISIC_0002806_segmentation.png
ISIC_0002829,data/processed/images/ISIC_0002829.png,data\processed\masks\ISIC_0002829_segmentation.png
ISIC_0002836,data/processed/images/ISIC_0002836.png,data\processed\masks\ISIC_0002836_segmentation.png
ISIC_0002871,data/processed/images/ISIC_0002871.png,data\processed\masks\ISIC_0002871_segmentation.png
ISIC_0002879,data/processed/images/ISIC_0002879.png,data\processed\masks\ISIC_0002879_segmentation.png
ISIC_0002885,data/processed/images/ISIC_0002885.png,data\processed\masks\ISIC_0002885_segmentation.png
ISIC_0002948,data/processed/images/ISIC_0002948.png,data\processed\masks\ISIC_0002948_segmentation.png
ISIC_0002975,data/processed/images/ISIC_0002975.png,data\processed\masks\ISIC_0002975_segmentation.png
ISIC_0002976,data/processed/images/ISIC_0002976.png,data\processed\masks\ISIC_0002976_segmentation.png
ISIC_0003005,data/processed/images/ISIC_0003005.png,data\processed\masks\ISIC_0003005_segmentation.png
ISIC_0003056,data/processed/images/ISIC_0003056.png,data\processed\masks\ISIC_0003056_segmentation.png
ISIC_0003174,data/processed/images/ISIC_0003174.png,data\processed\masks\ISIC_0003174_segmentation.png
ISIC_0003308,data/processed/images/ISIC_0003308.png,data\processed\masks\ISIC_0003308_segmentation.png
ISIC_0003346,data/processed/images/ISIC_0003346.png,data\processed\masks\ISIC_0003346_segmentation.png
ISIC_0003462,data/processed/images/ISIC_0003462.png,data\processed\masks\ISIC_0003462_segmentation.png
ISIC_0003539,data/processed/images/ISIC_0003539.png,data\processed\masks\ISIC_0003539_segmentation.png
ISIC_0003559,data/processed/images/ISIC_0003559.png,data\processed\masks\ISIC_0003559_segmentation.png
ISIC_0003582,data/processed/images/ISIC_0003582.png,data\processed\masks\ISIC_0003582_segmentation.png
ISIC_0003657,data/processed/images/ISIC_0003657.png,data\processed\masks\ISIC_0003657_segmentation.png
ISIC_0003728,data/processed/images/ISIC_0003728.png,data\processed\masks\ISIC_0003728_segmentation.png
ISIC_0003805,data/processed/images/ISIC_0003805.png,data\processed\masks\ISIC_0003805_segmentation.png
ISIC_0004110,data/processed/images/ISIC_0004110.png,data\processed\masks\ISIC_0004110_segmentation.png
ISIC_0004115,data/processed/images/ISIC_0004115.png,data\processed\masks\ISIC_0004115_segmentation.png
ISIC_0004168,data/processed/images/ISIC_0004168.png,data\processed\masks\ISIC_0004168_segmentation.png
ISIC_0004309,data/processed/images/ISIC_0004309.png,data\processed\masks\ISIC_0004309_segmentation.png
ISIC_0004337,data/processed/images/ISIC_0004337.png,data\processed\masks\ISIC_0004337_segmentation.png
ISIC_0004346,data/processed/images/ISIC_0004346.png,data\processed\masks\ISIC_0004346_segmentation.png
ISIC_0004715,data/processed/images/ISIC_0004715.png,data\processed\masks\ISIC_0004715_segmentation.png
ISIC_0004985,data/processed/images/ISIC_0004985.png,data\processed\masks\ISIC_0004985_segmentation.png
ISIC_0005000,data/processed/images/ISIC_0005000.png,data\processed\masks\ISIC_0005000_segmentation.png
ISIC_0005187,data/processed/images/ISIC_0005187.png,data\processed\masks\ISIC_0005187_segmentation.png
ISIC_0005247,data/processed/images/ISIC_0005247.png,data\processed\masks\ISIC_0005247_segmentation.png
ISIC_0005548,data/processed/images/ISIC_0005548.png,data\processed\masks\ISIC_0005548_segmentation.png
ISIC_0005555,data/processed/images/ISIC_0005555.png,data\processed\masks\ISIC_0005555_segmentation.png
ISIC_0005620,data/processed/images/ISIC_0005620.png,data\processed\masks\ISIC_0005620_segmentation.png
ISIC_0005639,data/processed/images/ISIC_0005639.png,data\processed\masks\ISIC_0005639_segmentation.png
ISIC_0005666,data/processed/images/ISIC_0005666.png,data\processed\masks\ISIC_0005666_segmentation.png
ISIC_0005787,data/processed/images/ISIC_0005787.png,data\processed\masks\ISIC_0005787_segmentation.png
ISIC_0006021,data/processed/images/ISIC_0006021.png,data\processed\masks\ISIC_0006021_segmentation.png
ISIC_0006114,data/processed/images/ISIC_0006114.png,data\processed\masks\ISIC_0006114_segmentation.png
ISIC_0006193,data/processed/images/ISIC_0006193.png,data\processed\masks\ISIC_0006193_segmentation.png
ISIC_0006350,data/processed/images/ISIC_0006350.png,data\processed\masks\ISIC_0006350_segmentation.png
ISIC_0006612,data/processed/images/ISIC_0006612.png,data\processed\masks\ISIC_0006612_segmentation.png
ISIC_0006651,data/processed/images/ISIC_0006651.png,data\processed\masks\ISIC_0006651_segmentation.png
ISIC_0006671,data/processed/images/ISIC_0006671.png,data\processed\masks\ISIC_0006671_segmentation.png
ISIC_0006711,data/processed/images/ISIC_0006711.png,data\processed\masks\ISIC_0006711_segmentation.png
ISIC_0006776,data/processed/images/ISIC_0006776.png,data\processed\masks\ISIC_0006776_segmentation.png
ISIC_0006795,data/processed/images/ISIC_0006795.png,data\processed\masks\ISIC_0006795_segmentation.png
ISIC_0006800,data/processed/images/ISIC_0006800.png,data\processed\masks\ISIC_0006800_segmentation.png
ISIC_0006815,data/processed/images/ISIC_0006815.png,data\processed\masks\ISIC_0006815_segmentation.png
ISIC_0006914,data/processed/images/ISIC_0006914.png,data\processed\masks\ISIC_0006914_segmentation.png
ISIC_0006940,data/processed/images/ISIC_0006940.png,data\processed\masks\ISIC_0006940_segmentation.png
ISIC_0006982,data/processed/images/ISIC_0006982.png,data\processed\masks\ISIC_0006982_segmentation.png
ISIC_0007038,data/processed/images/ISIC_0007038.png,data\processed\masks\ISIC_0007038_segmentation.png
ISIC_0007087,data/processed/images/ISIC_0007087.png,data\processed\masks\ISIC_0007087_segmentation.png
ISIC_0007141,data/processed/images/ISIC_0007141.png,data\processed\masks\ISIC_0007141_segmentation.png
ISIC_0007156,data/processed/images/ISIC_0007156.png,data\processed\masks\ISIC_0007156_segmentation.png
ISIC_0007241,data/processed/images/ISIC_0007241.png,data\processed\masks\ISIC_0007241_segmentation.png
ISIC_0007322,data/processed/images/ISIC_0007322.png,data\processed\masks\ISIC_0007322_segmentation.png
ISIC_0007332,data/processed/images/ISIC_0007332.png,data\processed\masks\ISIC_0007332_segmentation.png
ISIC_0007344,data/processed/images/ISIC_0007344.png,data\processed\masks\ISIC_0007344_segmentation.png
ISIC_0007475,data/processed/images/ISIC_0007475.png,data\processed\masks\ISIC_0007475_segmentation.png
ISIC_0007528,data/processed/images/ISIC_0007528.png,data\processed\masks\ISIC_0007528_segmentation.png
ISIC_0007557,data/processed/images/ISIC_0007557.png,data\processed\masks\ISIC_0007557_segmentation.png
ISIC_0007693,data/processed/images/ISIC_0007693.png,data\processed\masks\ISIC_0007693_segmentation.png
ISIC_0007760,data/processed/images/ISIC_0007760.png,data\processed\masks\ISIC_0007760_segmentation.png
ISIC_0007788,data/processed/images/ISIC_0007788.png,data\processed\masks\ISIC_0007788_segmentation.png
ISIC_0007796,data/processed/images/ISIC_0007796.png,data\processed\masks\ISIC_0007796_segmentation.png
ISIC_0008029,data/processed/images/ISIC_0008029.png,data\processed\masks\ISIC_0008029_segmentation.png
ISIC_0008116,data/processed/images/ISIC_0008116.png,data\processed\masks\ISIC_0008116_segmentation.png
ISIC_0008145,data/processed/images/ISIC_0008145.png,data\processed\masks\ISIC_0008145_segmentation.png
ISIC_0008207,data/processed/images/ISIC_0008207.png,data\processed\masks\ISIC_0008207_segmentation.png
ISIC_0008236,data/processed/images/ISIC_0008236.png,data\processed\masks\ISIC_0008236_segmentation.png
ISIC_0008256,data/processed/images/ISIC_0008256.png,data\processed\masks\ISIC_0008256_segmentation.png
ISIC_0008280,data/processed/images/ISIC_0008280.png,data\processed\masks\ISIC_0008280_segmentation.png
ISIC_0008294,data/processed/images/ISIC_0008294.png,data\processed\masks\ISIC_0008294_segmentation.png
ISIC_0008347,data/processed/images/ISIC_0008347.png,data\processed\masks\ISIC_0008347_segmentation.png
ISIC_0008396,data/processed/images/ISIC_0008396.png,data\processed\masks\ISIC_0008396_segmentation.png
ISIC_0008403,data/processed/images/ISIC_0008403.png,data\processed\masks\ISIC_0008403_segmentation.png
ISIC_0008406,data/processed/images/ISIC_0008406.png,data\processed\masks\ISIC_0008406_segmentation.png
ISIC_0008507,data/processed/images/ISIC_0008507.png,data\processed\masks\ISIC_0008507_segmentation.png
ISIC_0008524,data/processed/images/ISIC_0008524.png,data\processed\masks\ISIC_0008524_segmentation.png
ISIC_0008528,data/processed/images/ISIC_0008528.png,data\processed\masks\ISIC_0008528_segmentation.png
ISIC_0008541,data/processed/images/ISIC_0008541.png,data\processed\masks\ISIC_0008541_segmentation.png
ISIC_0008552,data/processed/images/ISIC_0008552.png,data\processed\masks\ISIC_0008552_segmentation.png
ISIC_0008600,data/processed/images/ISIC_0008600.png,data\processed\masks\ISIC_0008600_segmentation.png
ISIC_0008626,data/processed/images/ISIC_0008626.png,data\processed\masks\ISIC_0008626_segmentation.png
ISIC_0008659,data/processed/images/ISIC_0008659.png,data\processed\masks\ISIC_0008659_segmentation.png
ISIC_0008785,data/processed/images/ISIC_0008785.png,data\processed\masks\ISIC_0008785_segmentation.png
ISIC_0008807,data/processed/images/ISIC_0008807.png,data\processed\masks\ISIC_0008807_segmentation.png
ISIC_0008879,data/processed/images/ISIC_0008879.png,data\processed\masks\ISIC_0008879_segmentation.png
ISIC_0008913,data/processed/images/ISIC_0008913.png,data\processed\masks\ISIC_0008913_segmentation.png
ISIC_0008992,data/processed/images/ISIC_0008992.png,data\processed\masks\ISIC_0008992_segmentation.png
ISIC_0008993,data/processed/images/ISIC_0008993.png,data\processed\masks\ISIC_0008993_segmentation.png
ISIC_0008998,data/processed/images/ISIC_0008998.png,data\processed\masks\ISIC_0008998_segmentation.png
ISIC_0009035,data/processed/images/ISIC_0009035.png,data\processed\masks\ISIC_0009035_segmentation.png
ISIC_0009078,data/processed/images/ISIC_0009078.png,data\processed\masks\ISIC_0009078_segmentation.png
ISIC_0009083,data/processed/images/ISIC_0009083.png,data\processed\masks\ISIC_0009083_segmentation.png
ISIC_0009160,data/processed/images/ISIC_0009160.png,data\processed\masks\ISIC_0009160_segmentation.png
ISIC_0009165,data/processed/images/ISIC_0009165.png,data\processed\masks\ISIC_0009165_segmentation.png
ISIC_0009188,data/processed/images/ISIC_0009188.png,data\processed\masks\ISIC_0009188_segmentation.png
ISIC_0009201,data/processed/images/ISIC_0009201.png,data\processed\masks\ISIC_0009201_segmentation.png
ISIC_0009252,data/processed/images/ISIC_0009252.png,data\processed\masks\ISIC_0009252_segmentation.png
ISIC_0009297,data/processed/images/ISIC_0009297.png,data\processed\masks\ISIC_0009297_segmentation.png
ISIC_0009298,data/processed/images/ISIC_0009298.png,data\processed\masks\ISIC_0009298_segmentation.png
ISIC_0009344,data/processed/images/ISIC_0009344.png,data\processed\masks\ISIC_0009344_segmentation.png
ISIC_0009430,data/processed/images/ISIC_0009430.png,data\processed\masks\ISIC_0009430_segmentation.png
ISIC_0009504,data/processed/images/ISIC_0009504.png,data\processed\masks\ISIC_0009504_segmentation.png
ISIC_0009533,data/processed/images/ISIC_0009533.png,data\processed\masks\ISIC_0009533_segmentation.png
ISIC_0009564,data/processed/images/ISIC_0009564.png,data\processed\masks\ISIC_0009564_segmentation.png
ISIC_0009583,data/processed/images/ISIC_0009583.png,data\processed\masks\ISIC_0009583_segmentation.png
ISIC_0009599,data/processed/images/ISIC_0009599.png,data\processed\masks\ISIC_0009599_segmentation.png
ISIC_0009758,data/processed/images/ISIC_0009758.png,data\processed\masks\ISIC_0009758_segmentation.png
ISIC_0009800,data/processed/images/ISIC_0009800.png,data\processed\masks\ISIC_0009800_segmentation.png
ISIC_0009860,data/processed/images/ISIC_0009860.png,data\processed\masks\ISIC_0009860_segmentation.png
ISIC_0009868,data/processed/images/ISIC_0009868.png,data\processed\masks\ISIC_0009868_segmentation.png
ISIC_0009869,data/processed/images/ISIC_0009869.png,data\processed\masks\ISIC_0009869_segmentation.png
ISIC_0009873,data/processed/images/ISIC_0009873.png,data\processed\masks\ISIC_0009873_segmentation.png
ISIC_0009874,data/processed/images/ISIC_0009874.png,data\processed\masks\ISIC_0009874_segmentation.png
ISIC_0009875,data/processed/images/ISIC_0009875.png,data\processed\masks\ISIC_0009875_segmentation.png
ISIC_0009877,data/processed/images/ISIC_0009877.png,data\processed\masks\ISIC_0009877_segmentation.png
ISIC_0009879,data/processed/images/ISIC_0009879.png,data\processed\masks\ISIC_0009879_segmentation.png
ISIC_0009880,data/processed/images/ISIC_0009880.png,data\processed\masks\ISIC_0009880_segmentation.png
ISIC_0009881,data/processed/images/ISIC_0009881.png,data\processed\masks\ISIC_0009881_segmentation.png
ISIC_0009883,data/processed/images/ISIC_0009883.png,data\processed\masks\ISIC_0009883_segmentation.png
ISIC_0009884,data/processed/images/ISIC_0009884.png,data\processed\masks\ISIC_0009884_segmentation.png
ISIC_0009885,data/processed/images/ISIC_0009885.png,data\processed\masks\ISIC_0009885_segmentation.png
ISIC_0009888,data/processed/images/ISIC_0009888.png,data\processed\masks\ISIC_0009888_segmentation.png
ISIC_0009889,data/processed/images/ISIC_0009889.png,data\processed\masks\ISIC_0009889_segmentation.png
ISIC_0009891,data/processed/images/ISIC_0009891.png,data\processed\masks\ISIC_0009891_segmentation.png
ISIC_0009895,data/processed/images/ISIC_0009895.png,data\processed\masks\ISIC_0009895_segmentation.png
ISIC_0009896,data/processed/images/ISIC_0009896.png,data\processed\masks\ISIC_0009896_segmentation.png
ISIC_0009897,data/processed/images/ISIC_0009897.png,data\processed\masks\ISIC_0009897_segmentation.png
ISIC_0009898,data/processed/images/ISIC_0009898.png,data\processed\masks\ISIC_0009898_segmentation.png
ISIC_0009899,data/processed/images/ISIC_0009899.png,data\processed\masks\ISIC_0009899_segmentation.png
ISIC_0009901,data/processed/images/ISIC_0009901.png,data\processed\masks\ISIC_0009901_segmentation.png
ISIC_0009902,data/processed/images/ISIC_0009902.png,data\processed\masks\ISIC_0009902_segmentation.png
ISIC_0009904,data/processed/images/ISIC_0009904.png,data\processed\masks\ISIC_0009904_segmentation.png
ISIC_0009906,data/processed/images/ISIC_0009906.png,data\processed\masks\ISIC_0009906_segmentation.png
ISIC_0009909,data/processed/images/ISIC_0009909.png,data\processed\masks\ISIC_0009909_segmentation.png
ISIC_0009910,data/processed/images/ISIC_0009910.png,data\processed\masks\ISIC_0009910_segmentation.png
ISIC_0009914,data/processed/images/ISIC_0009914.png,data\processed\masks\ISIC_0009914_segmentation.png
ISIC_0009915,data/processed/images/ISIC_0009915.png,data\processed\masks\ISIC_0009915_segmentation.png
ISIC_0009917,data/processed/images/ISIC_0009917.png,data\processed\masks\ISIC_0009917_segmentation.png
ISIC_0009918,data/processed/images/ISIC_0009918.png,data\processed\masks\ISIC_0009918_segmentation.png
ISIC_0009919,data/processed/images/ISIC_0009919.png,data\processed\masks\ISIC_0009919_segmentation.png
ISIC_0009920,data/processed/images/ISIC_0009920.png,data\processed\masks\ISIC_0009920_segmentation.png
ISIC_0009921,data/processed/images/ISIC_0009921.png,data\processed\masks\ISIC_0009921_segmentation.png
ISIC_0009923,data/processed/images/ISIC_0009923.png,data\processed\masks\ISIC_0009923_segmentation.png
ISIC_0009925,data/processed/images/ISIC_0009925.png,data\processed\masks\ISIC_0009925_segmentation.png
ISIC_0009927,data/processed/images/ISIC_0009927.png,data\processed\masks\ISIC_0009927_segmentation.png
ISIC_0009928,data/processed/images/ISIC_0009928.png,data\processed\masks\ISIC_0009928_segmentation.png
ISIC_0009929,data/processed/images/ISIC_0009929.png,data\processed\masks\ISIC_0009929_segmentation.png
ISIC_0009930,data/processed/images/ISIC_0009930.png,data\processed\masks\ISIC_0009930_segmentation.png
ISIC_0009931,data/processed/images/ISIC_0009931.png,data\processed\masks\ISIC_0009931_segmentation.png
ISIC_0009932,data/processed/images/ISIC_0009932.png,data\processed\masks\ISIC_0009932_segmentation.png
ISIC_0009933,data/processed/images/ISIC_0009933.png,data\processed\masks\ISIC_0009933_segmentation.png
ISIC_0009934,data/processed/images/ISIC_0009934.png,data\processed\masks\ISIC_0009934_segmentation.png
ISIC_0009935,data/processed/images/ISIC_0009935.png,data\processed\masks\ISIC_0009935_segmentation.png
ISIC_0009936,data/processed/images/ISIC_0009936.png,data\processed\masks\ISIC_0009936_segmentation.png
ISIC_0009937,data/processed/images/ISIC_0009937.png,data\processed\masks\ISIC_0009937_segmentation.png
ISIC_0009938,data/processed/images/ISIC_0009938.png,data\processed\masks\ISIC_0009938_segmentation.png
ISIC_0009939,data/processed/images/ISIC_0009939.png,data\processed\masks\ISIC_0009939_segmentation.png
ISIC_0009940,data/processed/images/ISIC_0009940.png,data\processed\masks\ISIC_0009940_segmentation.png
ISIC_0009941,data/processed/images/ISIC_0009941.png,data\processed\masks\ISIC_0009941_segmentation.png
ISIC_0009942,data/processed/images/ISIC_0009942.png,data\processed\masks\ISIC_0009942_segmentation.png
ISIC_0009943,data/processed/images/ISIC_0009943.png,data\processed\masks\ISIC_0009943_segmentation.png
ISIC_0009944,data/processed/images/ISIC_0009944.png,data\processed\masks\ISIC_0009944_segmentation.png
ISIC_0009945,data/processed/images/ISIC_0009945.png,data\processed\masks\ISIC_0009945_segmentation.png
ISIC_0009946,data/processed/images/ISIC_0009946.png,data\processed\masks\ISIC_0009946_segmentation.png
ISIC_0009947,data/processed/images/ISIC_0009947.png,data\processed\masks\ISIC_0009947_segmentation.png
ISIC_0009948,data/processed/images/ISIC_0009948.png,data\processed\masks\ISIC_0009948_segmentation.png
ISIC_0009949,data/processed/images/ISIC_0009949.png,data\processed\masks\ISIC_0009949_segmentation.png
ISIC_0009950,data/processed/images/ISIC_0009950.png,data\processed\masks\ISIC_0009950_segmentation.png
ISIC_0009951,data/processed/images/ISIC_0009951.png,data\processed\masks\ISIC_0009951_segmentation.png
ISIC_0009953,data/processed/images/ISIC_0009953.png,data\processed\masks\ISIC_0009953_segmentation.png
ISIC_0009954,data/processed/images/ISIC_0009954.png,data\processed\masks\ISIC_0009954_segmentation.png
ISIC_0009955,data/processed/images/ISIC_0009955.png,data\processed\masks\ISIC_0009955_segmentation.png
ISIC_0009956,data/processed/images/ISIC_0009956.png,data\processed\masks\ISIC_0009956_segmentation.png
ISIC_0009958,data/processed/images/ISIC_0009958.png,data\processed\masks\ISIC_0009958_segmentation.png
ISIC_0009960,data/processed/images/ISIC_0009960.png,data\processed\masks\ISIC_0009960_segmentation.png
ISIC_0009961,data/processed/images/ISIC_0009961.png,data\processed\masks\ISIC_0009961_segmentation.png
ISIC_0009962,data/processed/images/ISIC_0009962.png,data\processed\masks\ISIC_0009962_segmentation.png
ISIC_0009964,data/processed/images/ISIC_0009964.png,data\processed\masks\ISIC_0009964_segmentation.png
ISIC_0009965,data/processed/images/ISIC_0009965.png,data\processed\masks\ISIC_0009965_segmentation.png
ISIC_0009966,data/processed/images/ISIC_0009966.png,data\processed\masks\ISIC_0009966_segmentation.png
ISIC_0009967,data/processed/images/ISIC_0009967.png,data\processed\masks\ISIC_0009967_segmentation.png
ISIC_0009969,data/processed/images/ISIC_0009969.png,data\processed\masks\ISIC_0009969_segmentation.png
ISIC_0009970,data/processed/images/ISIC_0009970.png,data\processed\masks\ISIC_0009970_segmentation.png
ISIC_0009971,data/processed/images/ISIC_0009971.png,data\processed\masks\ISIC_0009971_segmentation.png
ISIC_0009972,data/processed/images/ISIC_0009972.png,data\processed\masks\ISIC_0009972_segmentation.png
ISIC_0009973,data/processed/images/ISIC_0009973.png,data\processed\masks\ISIC_0009973_segmentation.png
ISIC_0009974,data/processed/images/ISIC_0009974.png,data\processed\masks\ISIC_0009974_segmentation.png
ISIC_0009975,data/processed/images/ISIC_0009975.png,data\processed\masks\ISIC_0009975_segmentation.png
ISIC_0009976,data/processed/images/ISIC_0009976.png,data\processed\masks\ISIC_0009976_segmentation.png
ISIC_0009977,data/processed/images/ISIC_0009977.png,data\processed\masks\ISIC_0009977_segmentation.png
ISIC_0009978,data/processed/images/ISIC_0009978.png,data\processed\masks\ISIC_0009978_segmentation.png
ISIC_0009979,data/processed/images/ISIC_0009979.png,data\processed\masks\ISIC_0009979_segmentation.png
ISIC_0009980,data/processed/images/ISIC_0009980.png,data\processed\masks\ISIC_0009980_segmentation.png
ISIC_0009981,data/processed/images/ISIC_0009981.png,data\processed\masks\ISIC_0009981_segmentation.png
ISIC_0009982,data/processed/images/ISIC_0009982.png,data\processed\masks\ISIC_0009982_segmentation.png
ISIC_0009987,data/processed/images/ISIC_0009987.png,data\processed\masks\ISIC_0009987_segmentation.png
ISIC_0009988,data/processed/images/ISIC_0009988.png,data\processed\masks\ISIC_0009988_segmentation.png
ISIC_0009990,data/processed/images/ISIC_0009990.png,data\processed\masks\ISIC_0009990_segmentation.png
ISIC_0009991,data/processed/images/ISIC_0009991.png,data\processed\masks\ISIC_0009991_segmentation.png
ISIC_0009992,data/processed/images/ISIC_0009992.png,data\processed\masks\ISIC_0009992_segmentation.png
ISIC_0009993,data/processed/images/ISIC_0009993.png,data\processed\masks\ISIC_0009993_segmentation.png
ISIC_0009994,data/processed/images/ISIC_0009994.png,data\processed\masks\ISIC_0009994_segmentation.png
ISIC_0009995,data/processed/images/ISIC_0009995.png,data\processed\masks\ISIC_0009995_segmentation.png
ISIC_0009998,data/processed/images/ISIC_0009998.png,data\processed\masks\ISIC_0009998_segmentation.png
ISIC_0010000,data/processed/images/ISIC_0010000.png,data\processed\masks\ISIC_0010000_segmentation.png
ISIC_0010002,data/processed/images/ISIC_0010002.png,data\processed\masks\ISIC_0010002_segmentation.png
ISIC_0010003,data/processed/images/ISIC_0010003.png,data\processed\masks\ISIC_0010003_segmentation.png
ISIC_0010005,data/processed/images/ISIC_0010005.png,data\processed\masks\ISIC_0010005_segmentation.png
ISIC_0010006,data/processed/images/ISIC_0010006.png,data\processed\masks\ISIC_0010006_segmentation.png
ISIC_0010009,data/processed/images/ISIC_0010009.png,data\processed\masks\ISIC_0010009_segmentation.png
ISIC_0010010,data/processed/images/ISIC_0010010.png,data\processed\masks\ISIC_0010010_segmentation.png
ISIC_0010011,data/processed/images/ISIC_0010011.png,data\processed\masks\ISIC_0010011_segmentation.png
ISIC_0010013,data/processed/images/ISIC_0010013.png,data\processed\masks\ISIC_0010013_segmentation.png
ISIC_0010014,data/processed/images/ISIC_0010014.png,data\processed\masks\ISIC_0010014_segmentation.png
ISIC_0010015,data/processed/images/ISIC_0010015.png,data\processed\masks\ISIC_0010015_segmentation.png
ISIC_0010016,data/processed/images/ISIC_0010016.png,data\processed\masks\ISIC_0010016_segmentation.png
ISIC_0010017,data/processed/images/ISIC_0010017.png,data\processed\masks\ISIC_0010017_segmentation.png
ISIC_0010018,data/processed/images/ISIC_0010018.png,data\processed\masks\ISIC_0010018_segmentation.png
ISIC_0010019,data/processed/images/ISIC_0010019.png,data\processed\masks\ISIC_0010019_segmentation.png
ISIC_0010020,data/processed/images/ISIC_0010020.png,data\processed\masks\ISIC_0010020_segmentation.png
ISIC_0010021,data/processed/images/ISIC_0010021.png,data\processed\masks\ISIC_0010021_segmentation.png
ISIC_0010022,data/processed/images/ISIC_0010022.png,data\processed\masks\ISIC_0010022_segmentation.png
ISIC_0010023,data/processed/images/ISIC_0010023.png,data\processed\masks\ISIC_0010023_segmentation.png
ISIC_0010024,data/processed/images/ISIC_0010024.png,data\processed\masks\ISIC_0010024_segmentation.png
ISIC_0010025,data/processed/images/ISIC_0010025.png,data\processed\masks\ISIC_0010025_segmentation.png
ISIC_0010028,data/processed/images/ISIC_0010028.png,data\processed\masks\ISIC_0010028_segmentation.png
ISIC_0010029,data/processed/images/ISIC_0010029.png,data\processed\masks\ISIC_0010029_segmentation.png
ISIC_0010032,data/processed/images/ISIC_0010032.png,data\processed\masks\ISIC_0010032_segmentation.png
ISIC_0010034,data/processed/images/ISIC_0010034.png,data\processed\masks\ISIC_0010034_segmentation.png
ISIC_0010036,data/processed/images/ISIC_0010036.png,data\processed\masks\ISIC_0010036_segmentation.png
ISIC_0010037,data/processed/images/ISIC_0010037.png,data\processed\masks\ISIC_0010037_segmentation.png
ISIC_0010038,data/processed/images/ISIC_0010038.png,data\processed\masks\ISIC_0010038_segmentation.png
ISIC_0010041,data/processed/images/ISIC_0010041.png,data\processed\masks\ISIC_0010041_segmentation.png
ISIC_0010042,data/processed/images/ISIC_0010042.png,data\processed\masks\ISIC_0010042_segmentation.png
ISIC_0010043,data/processed/images/ISIC_0010043.png,data\processed\masks\ISIC_0010043_segmentation.png
ISIC_0010044,data/processed/images/ISIC_0010044.png,data\processed\masks\ISIC_0010044_segmentation.png
ISIC_0010046,data/processed/images/ISIC_0010046.png,data\processed\masks\ISIC_0010046_segmentation.png
ISIC_0010047,data/processed/images/ISIC_0010047.png,data\processed\masks\ISIC_0010047_segmentation.png
ISIC_0010053,data/processed/images/ISIC_0010053.png,data\processed\masks\ISIC_0010053_segmentation.png
ISIC_0010054,data/processed/images/ISIC_0010054.png,data\processed\masks\ISIC_0010054_segmentation.png
ISIC_0010055,data/processed/images/ISIC_0010055.png,data\processed\masks\ISIC_0010055_segmentation.png
ISIC_0010056,data/processed/images/ISIC_0010056.png,data\processed\masks\ISIC_0010056_segmentation.png
ISIC_0010057,data/processed/images/ISIC_0010057.png,data\processed\masks\ISIC_0010057_segmentation.png
ISIC_0010058,data/processed/images/ISIC_0010058.png,data\processed\masks\ISIC_0010058_segmentation.png
