filename,image_url,mask_url
ISIC_0014923,data/raw/images/train/ISIC_0014923.jpg,
ISIC_0014947,data/raw/images/train/ISIC_0014947.jpg,
ISIC_0012949,data/raw/images/train/ISIC_0012949.jpg,
ISIC_0014825,data/raw/images/train/ISIC_0014825.jpg,
ISIC_0010379,data/raw/images/train/ISIC_0010379.jpg,
ISIC_0010025,data/raw/images/train/ISIC_0010025.jpg,
ISIC_0012363,data/raw/images/train/ISIC_0012363.jpg,
ISIC_0015206,data/raw/images/train/ISIC_0015206.jpg,
ISIC_0010247,data/raw/images/train/ISIC_0010247.jpg,
ISIC_0000244,data/raw/images/train/ISIC_0000244.jpg,
ISIC_0010592,data/raw/images/train/ISIC_0010592.jpg,
ISIC_0014537,data/raw/images/train/ISIC_0014537.jpg,
ISIC_0013936,data/raw/images/train/ISIC_0013936.jpg,
ISIC_0014573,data/raw/images/train/ISIC_0014573.jpg,
ISIC_0009160,data/raw/images/train/ISIC_0009160.jpg,
ISIC_0014643,data/raw/images/train/ISIC_0014643.jpg,
ISIC_0010569,data/raw/images/train/ISIC_0010569.jpg,
ISIC_0011228,data/raw/images/train/ISIC_0011228.jpg,
ISIC_0013288,data/raw/images/train/ISIC_0013288.jpg,
ISIC_0012306,data/raw/images/train/ISIC_0012306.jpg,
ISIC_0016005,data/raw/images/train/ISIC_0016005.jpg,
ISIC_0014393,data/raw/images/train/ISIC_0014393.jpg,
ISIC_0014949,data/raw/images/train/ISIC_0014949.jpg,
ISIC_0014755,data/raw/images/train/ISIC_0014755.jpg,
ISIC_0014273,data/raw/images/train/ISIC_0014273.jpg,
ISIC_0016027,data/raw/images/train/ISIC_0016027.jpg,
ISIC_0014957,data/raw/images/train/ISIC_0014957.jpg,
ISIC_0016003,data/raw/images/train/ISIC_0016003.jpg,
ISIC_0012735,data/raw/images/train/ISIC_0012735.jpg,
ISIC_0015973,data/raw/images/train/ISIC_0015973.jpg,
ISIC_0016058,data/raw/images/train/ISIC_0016058.jpg,
ISIC_0011218,data/raw/images/train/ISIC_0011218.jpg,
ISIC_0015311,data/raw/images/train/ISIC_0015311.jpg,
ISIC_0013120,data/raw/images/train/ISIC_0013120.jpg,
ISIC_0014731,data/raw/images/train/ISIC_0014731.jpg,
ISIC_0015984,data/raw/images/train/ISIC_0015984.jpg,
ISIC_0012988,data/raw/images/train/ISIC_0012988.jpg,
ISIC_0000058,data/raw/images/train/ISIC_0000058.jpg,
ISIC_0014786,data/raw/images/train/ISIC_0014786.jpg,
ISIC_0000030,data/raw/images/train/ISIC_0000030.jpg,
ISIC_0012151,data/raw/images/train/ISIC_0012151.jpg,
ISIC_0012332,data/raw/images/train/ISIC_0012332.jpg,
ISIC_0014821,data/raw/images/train/ISIC_0014821.jpg,
ISIC_0011157,data/raw/images/train/ISIC_0011157.jpg,
ISIC_0015184,data/raw/images/train/ISIC_0015184.jpg,
ISIC_0014337,data/raw/images/train/ISIC_0014337.jpg,
ISIC_0015357,data/raw/images/train/ISIC_0015357.jpg,
ISIC_0010380,data/raw/images/train/ISIC_0010380.jpg,
ISIC_0013561,data/raw/images/train/ISIC_0013561.jpg,
ISIC_0012903,data/raw/images/train/ISIC_0012903.jpg,
ISIC_0000094,data/raw/images/train/ISIC_0000094.jpg,
ISIC_0015050,data/raw/images/train/ISIC_0015050.jpg,
ISIC_0000140,data/raw/images/train/ISIC_0000140.jpg,
ISIC_0002616,data/raw/images/train/ISIC_0002616.jpg,
ISIC_0009978,data/raw/images/train/ISIC_0009978.jpg,
ISIC_0012706,data/raw/images/train/ISIC_0012706.jpg,
ISIC_0010442,data/raw/images/train/ISIC_0010442.jpg,
ISIC_0000469,data/raw/images/train/ISIC_0000469.jpg,
ISIC_0013865,data/raw/images/train/ISIC_0013865.jpg,
ISIC_0009883,data/raw/images/train/ISIC_0009883.jpg,
ISIC_0014133,data/raw/images/train/ISIC_0014133.jpg,
ISIC_0000293,data/raw/images/train/ISIC_0000293.jpg,
ISIC_0015201,data/raw/images/train/ISIC_0015201.jpg,
ISIC_0012309,data/raw/images/train/ISIC_0012309.jpg,
ISIC_0014968,data/raw/images/train/ISIC_0014968.jpg,
ISIC_0015037,data/raw/images/train/ISIC_0015037.jpg,
ISIC_0000524,data/raw/images/train/ISIC_0000524.jpg,
ISIC_0002976,data/raw/images/train/ISIC_0002976.jpg,
ISIC_0013799,data/raw/images/train/ISIC_0013799.jpg,
ISIC_0013897,data/raw/images/train/ISIC_0013897.jpg,
ISIC_0012481,data/raw/images/train/ISIC_0012481.jpg,
ISIC_0010467,data/raw/images/train/ISIC_0010467.jpg,
ISIC_0011156,data/raw/images/train/ISIC_0011156.jpg,
ISIC_0006982,data/raw/images/train/ISIC_0006982.jpg,
ISIC_0011173,data/raw/images/train/ISIC_0011173.jpg,
ISIC_0000461,data/raw/images/train/ISIC_0000461.jpg,
ISIC_0012888,data/raw/images/train/ISIC_0012888.jpg,
ISIC_0013977,data/raw/images/train/ISIC_0013977.jpg,
ISIC_0013398,data/raw/images/train/ISIC_0013398.jpg,
ISIC_0014969,data/raw/images/train/ISIC_0014969.jpg,
ISIC_0014434,data/raw/images/train/ISIC_0014434.jpg,
ISIC_0015395,data/raw/images/train/ISIC_0015395.jpg,
ISIC_0010565,data/raw/images/train/ISIC_0010565.jpg,
ISIC_0011363,data/raw/images/train/ISIC_0011363.jpg,
ISIC_0011219,data/raw/images/train/ISIC_0011219.jpg,
ISIC_0013430,data/raw/images/train/ISIC_0013430.jpg,
ISIC_0014397,data/raw/images/train/ISIC_0014397.jpg,
ISIC_0000552,data/raw/images/train/ISIC_0000552.jpg,
ISIC_0000274,data/raw/images/train/ISIC_0000274.jpg,
ISIC_0009991,data/raw/images/train/ISIC_0009991.jpg,
ISIC_0009937,data/raw/images/train/ISIC_0009937.jpg,
ISIC_0000457,data/raw/images/train/ISIC_0000457.jpg,
ISIC_0012257,data/raw/images/train/ISIC_0012257.jpg,
ISIC_0012675,data/raw/images/train/ISIC_0012675.jpg,
ISIC_0013306,data/raw/images/train/ISIC_0013306.jpg,
ISIC_0009993,data/raw/images/train/ISIC_0009993.jpg,
ISIC_0000188,data/raw/images/train/ISIC_0000188.jpg,
ISIC_0012487,data/raw/images/train/ISIC_0012487.jpg,
ISIC_0011155,data/raw/images/train/ISIC_0011155.jpg,
ISIC_0009955,data/raw/images/train/ISIC_0009955.jpg,
ISIC_0014288,data/raw/images/train/ISIC_0014288.jpg,
ISIC_0013527,data/raw/images/train/ISIC_0013527.jpg,
ISIC_0000173,data/raw/images/train/ISIC_0000173.jpg,
ISIC_0012792,data/raw/images/train/ISIC_0012792.jpg,
ISIC_0013070,data/raw/images/train/ISIC_0013070.jpg,
ISIC_0013675,data/raw/images/train/ISIC_0013675.jpg,
ISIC_0012887,data/raw/images/train/ISIC_0012887.jpg,
ISIC_0014848,data/raw/images/train/ISIC_0014848.jpg,
ISIC_0000409,data/raw/images/train/ISIC_0000409.jpg,
ISIC_0013805,data/raw/images/train/ISIC_0013805.jpg,
ISIC_0015250,data/raw/images/train/ISIC_0015250.jpg,
ISIC_0014946,data/raw/images/train/ISIC_0014946.jpg,
ISIC_0014046,data/raw/images/train/ISIC_0014046.jpg,
ISIC_0003805,data/raw/images/train/ISIC_0003805.jpg,
ISIC_0010067,data/raw/images/train/ISIC_0010067.jpg,
ISIC_0012746,data/raw/images/train/ISIC_0012746.jpg,
ISIC_0012263,data/raw/images/train/ISIC_0012263.jpg,
ISIC_0014795,data/raw/images/train/ISIC_0014795.jpg,
ISIC_0012235,data/raw/images/train/ISIC_0012235.jpg,
ISIC_0015417,data/raw/images/train/ISIC_0015417.jpg,
ISIC_0014853,data/raw/images/train/ISIC_0014853.jpg,
ISIC_0014770,data/raw/images/train/ISIC_0014770.jpg,
ISIC_0000256,data/raw/images/train/ISIC_0000256.jpg,
ISIC_0000217,data/raw/images/train/ISIC_0000217.jpg,
ISIC_0014171,data/raw/images/train/ISIC_0014171.jpg,
ISIC_0013025,data/raw/images/train/ISIC_0013025.jpg,
ISIC_0000416,data/raw/images/train/ISIC_0000416.jpg,
ISIC_0000243,data/raw/images/train/ISIC_0000243.jpg,
ISIC_0012701,data/raw/images/train/ISIC_0012701.jpg,
ISIC_0012099,data/raw/images/train/ISIC_0012099.jpg,
ISIC_0015113,data/raw/images/train/ISIC_0015113.jpg,
ISIC_0000021,data/raw/images/train/ISIC_0000021.jpg,
ISIC_0000453,data/raw/images/train/ISIC_0000453.jpg,
ISIC_0012726,data/raw/images/train/ISIC_0012726.jpg,
ISIC_0014453,data/raw/images/train/ISIC_0014453.jpg,
ISIC_0010212,data/raw/images/train/ISIC_0010212.jpg,
ISIC_0015980,data/raw/images/train/ISIC_0015980.jpg,
ISIC_0000104,data/raw/images/train/ISIC_0000104.jpg,
ISIC_0002975,data/raw/images/train/ISIC_0002975.jpg,
ISIC_0009946,data/raw/images/train/ISIC_0009946.jpg,
ISIC_0010439,data/raw/images/train/ISIC_0010439.jpg,
ISIC_0009969,data/raw/images/train/ISIC_0009969.jpg,
ISIC_0009931,data/raw/images/train/ISIC_0009931.jpg,
ISIC_0014158,data/raw/images/train/ISIC_0014158.jpg,
ISIC_0013886,data/raw/images/train/ISIC_0013886.jpg,
ISIC_0012503,data/raw/images/train/ISIC_0012503.jpg,
ISIC_0014728,data/raw/images/train/ISIC_0014728.jpg,
ISIC_0012939,data/raw/images/train/ISIC_0012939.jpg,
ISIC_0000476,data/raw/images/train/ISIC_0000476.jpg,
ISIC_0014910,data/raw/images/train/ISIC_0014910.jpg,
ISIC_0010236,data/raw/images/train/ISIC_0010236.jpg,
ISIC_0013411,data/raw/images/train/ISIC_0013411.jpg,
ISIC_0011121,data/raw/images/train/ISIC_0011121.jpg,
ISIC_0008396,data/raw/images/train/ISIC_0008396.jpg,
ISIC_0000146,data/raw/images/train/ISIC_0000146.jpg,
ISIC_0015157,data/raw/images/train/ISIC_0015157.jpg,
ISIC_0009920,data/raw/images/train/ISIC_0009920.jpg,
ISIC_0009964,data/raw/images/train/ISIC_0009964.jpg,
ISIC_0013995,data/raw/images/train/ISIC_0013995.jpg,
ISIC_0010468,data/raw/images/train/ISIC_0010468.jpg,
ISIC_0013480,data/raw/images/train/ISIC_0013480.jpg,
ISIC_0000159,data/raw/images/train/ISIC_0000159.jpg,
ISIC_0012969,data/raw/images/train/ISIC_0012969.jpg,
ISIC_0015510,data/raw/images/train/ISIC_0015510.jpg,
ISIC_0000092,data/raw/images/train/ISIC_0000092.jpg,
ISIC_0012360,data/raw/images/train/ISIC_0012360.jpg,
ISIC_0013844,data/raw/images/train/ISIC_0013844.jpg,
ISIC_0011146,data/raw/images/train/ISIC_0011146.jpg,
ISIC_0014962,data/raw/images/train/ISIC_0014962.jpg,
ISIC_0011092,data/raw/images/train/ISIC_0011092.jpg,
ISIC_0012105,data/raw/images/train/ISIC_0012105.jpg,
ISIC_0014507,data/raw/images/train/ISIC_0014507.jpg,
ISIC_0000487,data/raw/images/train/ISIC_0000487.jpg,
ISIC_0012258,data/raw/images/train/ISIC_0012258.jpg,
ISIC_0013984,data/raw/images/train/ISIC_0013984.jpg,
ISIC_0015175,data/raw/images/train/ISIC_0015175.jpg,
ISIC_0000393,data/raw/images/train/ISIC_0000393.jpg,
ISIC_0015411,data/raw/images/train/ISIC_0015411.jpg,
ISIC_0000407,data/raw/images/train/ISIC_0000407.jpg,
ISIC_0013224,data/raw/images/train/ISIC_0013224.jpg,
ISIC_0010481,data/raw/images/train/ISIC_0010481.jpg,
ISIC_0012455,data/raw/images/train/ISIC_0012455.jpg,
ISIC_0011304,data/raw/images/train/ISIC_0011304.jpg,
ISIC_0013355,data/raw/images/train/ISIC_0013355.jpg,
ISIC_0011296,data/raw/images/train/ISIC_0011296.jpg,
ISIC_0000412,data/raw/images/train/ISIC_0000412.jpg,
ISIC_0010073,data/raw/images/train/ISIC_0010073.jpg,
ISIC_0011149,data/raw/images/train/ISIC_0011149.jpg,
ISIC_0016028,data/raw/images/train/ISIC_0016028.jpg,
ISIC_0000337,data/raw/images/train/ISIC_0000337.jpg,
ISIC_0000470,data/raw/images/train/ISIC_0000470.jpg,
ISIC_0013953,data/raw/images/train/ISIC_0013953.jpg,
ISIC_0015032,data/raw/images/train/ISIC_0015032.jpg,
ISIC_0008992,data/raw/images/train/ISIC_0008992.jpg,
ISIC_0014931,data/raw/images/train/ISIC_0014931.jpg,
ISIC_0014862,data/raw/images/train/ISIC_0014862.jpg,
ISIC_0015937,data/raw/images/train/ISIC_0015937.jpg,
ISIC_0012660,data/raw/images/train/ISIC_0012660.jpg,
ISIC_0011343,data/raw/images/train/ISIC_0011343.jpg,
ISIC_0012659,data/raw/images/train/ISIC_0012659.jpg,
ISIC_0000044,data/raw/images/train/ISIC_0000044.jpg,
ISIC_0000197,data/raw/images/train/ISIC_0000197.jpg,
ISIC_0014929,data/raw/images/train/ISIC_0014929.jpg,
ISIC_0013226,data/raw/images/train/ISIC_0013226.jpg,
ISIC_0011118,data/raw/images/train/ISIC_0011118.jpg,
ISIC_0014820,data/raw/images/train/ISIC_0014820.jpg,
ISIC_0012550,data/raw/images/train/ISIC_0012550.jpg,
ISIC_0010239,data/raw/images/train/ISIC_0010239.jpg,
ISIC_0010194,data/raw/images/train/ISIC_0010194.jpg,
ISIC_0011327,data/raw/images/train/ISIC_0011327.jpg,
ISIC_0001100,data/raw/images/train/ISIC_0001100.jpg,
ISIC_0013063,data/raw/images/train/ISIC_0013063.jpg,
ISIC_0010492,data/raw/images/train/ISIC_0010492.jpg,
ISIC_0013423,data/raw/images/train/ISIC_0013423.jpg,
ISIC_0014779,data/raw/images/train/ISIC_0014779.jpg,
ISIC_0013719,data/raw/images/train/ISIC_0013719.jpg,
ISIC_0013269,data/raw/images/train/ISIC_0013269.jpg,
ISIC_0015939,data/raw/images/train/ISIC_0015939.jpg,
ISIC_0009901,data/raw/images/train/ISIC_0009901.jpg,
ISIC_0015957,data/raw/images/train/ISIC_0015957.jpg,
ISIC_0011101,data/raw/images/train/ISIC_0011101.jpg,
ISIC_0013155,data/raw/images/train/ISIC_0013155.jpg,
ISIC_0015607,data/raw/images/train/ISIC_0015607.jpg,
ISIC_0014665,data/raw/images/train/ISIC_0014665.jpg,
ISIC_0010019,data/raw/images/train/ISIC_0010019.jpg,
ISIC_0012673,data/raw/images/train/ISIC_0012673.jpg,
ISIC_0014270,data/raw/images/train/ISIC_0014270.jpg,
ISIC_0007528,data/raw/images/train/ISIC_0007528.jpg,
ISIC_0014805,data/raw/images/train/ISIC_0014805.jpg,
ISIC_0000485,data/raw/images/train/ISIC_0000485.jpg,
ISIC_0011095,data/raw/images/train/ISIC_0011095.jpg,
ISIC_0013578,data/raw/images/train/ISIC_0013578.jpg,
ISIC_0013424,data/raw/images/train/ISIC_0013424.jpg,
ISIC_0013553,data/raw/images/train/ISIC_0013553.jpg,
ISIC_0014748,data/raw/images/train/ISIC_0014748.jpg,
ISIC_0014522,data/raw/images/train/ISIC_0014522.jpg,
ISIC_0015958,data/raw/images/train/ISIC_0015958.jpg,
ISIC_0013680,data/raw/images/train/ISIC_0013680.jpg,
ISIC_0013052,data/raw/images/train/ISIC_0013052.jpg,
ISIC_0011378,data/raw/images/train/ISIC_0011378.jpg,
ISIC_0014746,data/raw/images/train/ISIC_0014746.jpg,
ISIC_0013966,data/raw/images/train/ISIC_0013966.jpg,
ISIC_0011330,data/raw/images/train/ISIC_0011330.jpg,
ISIC_0012478,data/raw/images/train/ISIC_0012478.jpg,
ISIC_0013798,data/raw/images/train/ISIC_0013798.jpg,
ISIC_0014195,data/raw/images/train/ISIC_0014195.jpg,
ISIC_0012987,data/raw/images/train/ISIC_0012987.jpg,
ISIC_0002374,data/raw/images/train/ISIC_0002374.jpg,
ISIC_0015981,data/raw/images/train/ISIC_0015981.jpg,
ISIC_0000061,data/raw/images/train/ISIC_0000061.jpg,
ISIC_0012721,data/raw/images/train/ISIC_0012721.jpg,
ISIC_0011143,data/raw/images/train/ISIC_0011143.jpg,
ISIC_0012284,data/raw/images/train/ISIC_0012284.jpg,
ISIC_0016062,data/raw/images/train/ISIC_0016062.jpg,
ISIC_0013794,data/raw/images/train/ISIC_0013794.jpg,
ISIC_0000549,data/raw/images/train/ISIC_0000549.jpg,
ISIC_0013465,data/raw/images/train/ISIC_0013465.jpg,
ISIC_0000074,data/raw/images/train/ISIC_0000074.jpg,
ISIC_0000547,data/raw/images/train/ISIC_0000547.jpg,
ISIC_0012484,data/raw/images/train/ISIC_0012484.jpg,
ISIC_0012710,data/raw/images/train/ISIC_0012710.jpg,
ISIC_0009583,data/raw/images/train/ISIC_0009583.jpg,
ISIC_0015167,data/raw/images/train/ISIC_0015167.jpg,
ISIC_0014625,data/raw/images/train/ISIC_0014625.jpg,
ISIC_0013792,data/raw/images/train/ISIC_0013792.jpg,
ISIC_0009874,data/raw/images/train/ISIC_0009874.jpg,
ISIC_0009885,data/raw/images/train/ISIC_0009885.jpg,
ISIC_0006776,data/raw/images/train/ISIC_0006776.jpg,
ISIC_0015483,data/raw/images/train/ISIC_0015483.jpg,
ISIC_0014708,data/raw/images/train/ISIC_0014708.jpg,
ISIC_0013670,data/raw/images/train/ISIC_0013670.jpg,
ISIC_0011326,data/raw/images/train/ISIC_0011326.jpg,
ISIC_0007475,data/raw/images/train/ISIC_0007475.jpg,
ISIC_0014943,data/raw/images/train/ISIC_0014943.jpg,
ISIC_0006711,data/raw/images/train/ISIC_0006711.jpg,
ISIC_0013037,data/raw/images/train/ISIC_0013037.jpg,
ISIC_0012739,data/raw/images/train/ISIC_0012739.jpg,
ISIC_0001427,data/raw/images/train/ISIC_0001427.jpg,
ISIC_0009599,data/raw/images/train/ISIC_0009599.jpg,
ISIC_0014838,data/raw/images/train/ISIC_0014838.jpg,
ISIC_0015947,data/raw/images/train/ISIC_0015947.jpg,
ISIC_0014800,data/raw/images/train/ISIC_0014800.jpg,
ISIC_0000085,data/raw/images/train/ISIC_0000085.jpg,
ISIC_0011137,data/raw/images/train/ISIC_0011137.jpg,
ISIC_0015109,data/raw/images/train/ISIC_0015109.jpg,
ISIC_0011127,data/raw/images/train/ISIC_0011127.jpg,
ISIC_0014815,data/raw/images/train/ISIC_0014815.jpg,
ISIC_0008552,data/raw/images/train/ISIC_0008552.jpg,
ISIC_0015009,data/raw/images/train/ISIC_0015009.jpg,
ISIC_0015062,data/raw/images/train/ISIC_0015062.jpg,
ISIC_0015273,data/raw/images/train/ISIC_0015273.jpg,
ISIC_0000164,data/raw/images/train/ISIC_0000164.jpg,
ISIC_0015995,data/raw/images/train/ISIC_0015995.jpg,
ISIC_0015251,data/raw/images/train/ISIC_0015251.jpg,
ISIC_0015270,data/raw/images/train/ISIC_0015270.jpg,
ISIC_0010205,data/raw/images/train/ISIC_0010205.jpg,
ISIC_0014151,data/raw/images/train/ISIC_0014151.jpg,
ISIC_0010213,data/raw/images/train/ISIC_0010213.jpg,
ISIC_0010588,data/raw/images/train/ISIC_0010588.jpg,
ISIC_0010003,data/raw/images/train/ISIC_0010003.jpg,
ISIC_0011166,data/raw/images/train/ISIC_0011166.jpg,
ISIC_0012222,data/raw/images/train/ISIC_0012222.jpg,
ISIC_0010074,data/raw/images/train/ISIC_0010074.jpg,
ISIC_0010449,data/raw/images/train/ISIC_0010449.jpg,
ISIC_0012653,data/raw/images/train/ISIC_0012653.jpg,
ISIC_0013636,data/raw/images/train/ISIC_0013636.jpg,
ISIC_0012204,data/raw/images/train/ISIC_0012204.jpg,
ISIC_0000128,data/raw/images/train/ISIC_0000128.jpg,
ISIC_0013007,data/raw/images/train/ISIC_0013007.jpg,
ISIC_0011366,data/raw/images/train/ISIC_0011366.jpg,
ISIC_0000086,data/raw/images/train/ISIC_0000086.jpg,
ISIC_0000191,data/raw/images/train/ISIC_0000191.jpg,
ISIC_0010078,data/raw/images/train/ISIC_0010078.jpg,
ISIC_0000403,data/raw/images/train/ISIC_0000403.jpg,
ISIC_0000251,data/raw/images/train/ISIC_0000251.jpg,
ISIC_0014742,data/raw/images/train/ISIC_0014742.jpg,
ISIC_0014661,data/raw/images/train/ISIC_0014661.jpg,
ISIC_0014639,data/raw/images/train/ISIC_0014639.jpg,
ISIC_0015166,data/raw/images/train/ISIC_0015166.jpg,
ISIC_0013456,data/raw/images/train/ISIC_0013456.jpg,
ISIC_0012944,data/raw/images/train/ISIC_0012944.jpg,
ISIC_0013304,data/raw/images/train/ISIC_0013304.jpg,
ISIC_0000504,data/raw/images/train/ISIC_0000504.jpg,
ISIC_0015124,data/raw/images/train/ISIC_0015124.jpg,
ISIC_0014290,data/raw/images/train/ISIC_0014290.jpg,
ISIC_0015079,data/raw/images/train/ISIC_0015079.jpg,
ISIC_0016053,data/raw/images/train/ISIC_0016053.jpg,
ISIC_0015965,data/raw/images/train/ISIC_0015965.jpg,
ISIC_0010342,data/raw/images/train/ISIC_0010342.jpg,
ISIC_0014187,data/raw/images/train/ISIC_0014187.jpg,
ISIC_0014677,data/raw/images/train/ISIC_0014677.jpg,
ISIC_0015258,data/raw/images/train/ISIC_0015258.jpg,
ISIC_0000419,data/raw/images/train/ISIC_0000419.jpg,
ISIC_0015125,data/raw/images/train/ISIC_0015125.jpg,
ISIC_0015015,data/raw/images/train/ISIC_0015015.jpg,
ISIC_0010192,data/raw/images/train/ISIC_0010192.jpg,
ISIC_0014548,data/raw/images/train/ISIC_0014548.jpg,
ISIC_0011139,data/raw/images/train/ISIC_0011139.jpg,
ISIC_0010237,data/raw/images/train/ISIC_0010237.jpg,
ISIC_0013833,data/raw/images/train/ISIC_0013833.jpg,
ISIC_0010322,data/raw/images/train/ISIC_0010322.jpg,
ISIC_0009564,data/raw/images/train/ISIC_0009564.jpg,
ISIC_0000176,data/raw/images/train/ISIC_0000176.jpg,
ISIC_0015563,data/raw/images/train/ISIC_0015563.jpg,
ISIC_0015005,data/raw/images/train/ISIC_0015005.jpg,
ISIC_0010341,data/raw/images/train/ISIC_0010341.jpg,
ISIC_0015264,data/raw/images/train/ISIC_0015264.jpg,
ISIC_0012475,data/raw/images/train/ISIC_0012475.jpg,
ISIC_0014921,data/raw/images/train/ISIC_0014921.jpg,
ISIC_0014876,data/raw/images/train/ISIC_0014876.jpg,
ISIC_0013395,data/raw/images/train/ISIC_0013395.jpg,
ISIC_0015243,data/raw/images/train/ISIC_0015243.jpg,
ISIC_0012897,data/raw/images/train/ISIC_0012897.jpg,
ISIC_0000303,data/raw/images/train/ISIC_0000303.jpg,
ISIC_0012518,data/raw/images/train/ISIC_0012518.jpg,
ISIC_0014157,data/raw/images/train/ISIC_0014157.jpg,
ISIC_0016009,data/raw/images/train/ISIC_0016009.jpg,
ISIC_0014617,data/raw/images/train/ISIC_0014617.jpg,
ISIC_0000276,data/raw/images/train/ISIC_0000276.jpg,
ISIC_0013600,data/raw/images/train/ISIC_0013600.jpg,
ISIC_0007344,data/raw/images/train/ISIC_0007344.jpg,
ISIC_0002459,data/raw/images/train/ISIC_0002459.jpg,
ISIC_0014982,data/raw/images/train/ISIC_0014982.jpg,
ISIC_0014806,data/raw/images/train/ISIC_0014806.jpg,
ISIC_0012149,data/raw/images/train/ISIC_0012149.jpg,
ISIC_0016033,data/raw/images/train/ISIC_0016033.jpg,
ISIC_0000018,data/raw/images/train/ISIC_0000018.jpg,
ISIC_0000124,data/raw/images/train/ISIC_0000124.jpg,
ISIC_0010105,data/raw/images/train/ISIC_0010105.jpg,
ISIC_0000548,data/raw/images/train/ISIC_0000548.jpg,
ISIC_0013696,data/raw/images/train/ISIC_0013696.jpg,
ISIC_0009165,data/raw/images/train/ISIC_0009165.jpg,
ISIC_0010606,data/raw/images/train/ISIC_0010606.jpg,
ISIC_0006800,data/raw/images/train/ISIC_0006800.jpg,
ISIC_0000252,data/raw/images/train/ISIC_0000252.jpg,
ISIC_0011390,data/raw/images/train/ISIC_0011390.jpg,
ISIC_0013047,data/raw/images/train/ISIC_0013047.jpg,
ISIC_0013652,data/raw/images/train/ISIC_0013652.jpg,
ISIC_0011129,data/raw/images/train/ISIC_0011129.jpg,
ISIC_0000538,data/raw/images/train/ISIC_0000538.jpg,
ISIC_0011298,data/raw/images/train/ISIC_0011298.jpg,
ISIC_0010229,data/raw/images/train/ISIC_0010229.jpg,
ISIC_0013329,data/raw/images/train/ISIC_0013329.jpg,
ISIC_0014546,data/raw/images/train/ISIC_0014546.jpg,
ISIC_0016034,data/raw/images/train/ISIC_0016034.jpg,
ISIC_0010362,data/raw/images/train/ISIC_0010362.jpg,
ISIC_0013397,data/raw/images/train/ISIC_0013397.jpg,
ISIC_0014395,data/raw/images/train/ISIC_0014395.jpg,
ISIC_0015155,data/raw/images/train/ISIC_0015155.jpg,
ISIC_0014136,data/raw/images/train/ISIC_0014136.jpg,
ISIC_0000370,data/raw/images/train/ISIC_0000370.jpg,
ISIC_0012208,data/raw/images/train/ISIC_0012208.jpg,
ISIC_0000192,data/raw/images/train/ISIC_0000192.jpg,
ISIC_0012837,data/raw/images/train/ISIC_0012837.jpg,
ISIC_0014217,data/raw/images/train/ISIC_0014217.jpg,
ISIC_0010020,data/raw/images/train/ISIC_0010020.jpg,
ISIC_0015390,data/raw/images/train/ISIC_0015390.jpg,
ISIC_0014114,data/raw/images/train/ISIC_0014114.jpg,
ISIC_0014715,data/raw/images/train/ISIC_0014715.jpg,
ISIC_0010241,data/raw/images/train/ISIC_0010241.jpg,
ISIC_0010041,data/raw/images/train/ISIC_0010041.jpg,
ISIC_0011393,data/raw/images/train/ISIC_0011393.jpg,
ISIC_0012094,data/raw/images/train/ISIC_0012094.jpg,
ISIC_0012272,data/raw/images/train/ISIC_0012272.jpg,
ISIC_0000066,data/raw/images/train/ISIC_0000066.jpg,
ISIC_0015241,data/raw/images/train/ISIC_0015241.jpg,
ISIC_0013087,data/raw/images/train/ISIC_0013087.jpg,
ISIC_0013238,data/raw/images/train/ISIC_0013238.jpg,
ISIC_0012740,data/raw/images/train/ISIC_0012740.jpg,
ISIC_0013311,data/raw/images/train/ISIC_0013311.jpg,
ISIC_0000015,data/raw/images/train/ISIC_0000015.jpg,
ISIC_0009967,data/raw/images/train/ISIC_0009967.jpg,
ISIC_0014743,data/raw/images/train/ISIC_0014743.jpg,
ISIC_0012548,data/raw/images/train/ISIC_0012548.jpg,
ISIC_0013807,data/raw/images/train/ISIC_0013807.jpg,
ISIC_0000451,data/raw/images/train/ISIC_0000451.jpg,
ISIC_0012835,data/raw/images/train/ISIC_0012835.jpg,
ISIC_0013075,data/raw/images/train/ISIC_0013075.jpg,
ISIC_0000057,data/raw/images/train/ISIC_0000057.jpg,
ISIC_0013573,data/raw/images/train/ISIC_0013573.jpg,
ISIC_0001103,data/raw/images/train/ISIC_0001103.jpg,
ISIC_0006021,data/raw/images/train/ISIC_0006021.jpg,
ISIC_0014480,data/raw/images/train/ISIC_0014480.jpg,
ISIC_0012298,data/raw/images/train/ISIC_0012298.jpg,
ISIC_0009966,data/raw/images/train/ISIC_0009966.jpg,
ISIC_0012134,data/raw/images/train/ISIC_0012134.jpg,
ISIC_0015229,data/raw/images/train/ISIC_0015229.jpg,
ISIC_0010595,data/raw/images/train/ISIC_0010595.jpg,
ISIC_0013594,data/raw/images/train/ISIC_0013594.jpg,
ISIC_0015476,data/raw/images/train/ISIC_0015476.jpg,
ISIC_0013079,data/raw/images/train/ISIC_0013079.jpg,
ISIC_0000233,data/raw/images/train/ISIC_0000233.jpg,
ISIC_0013983,data/raw/images/train/ISIC_0013983.jpg,
ISIC_0009504,data/raw/images/train/ISIC_0009504.jpg,
ISIC_0012715,data/raw/images/train/ISIC_0012715.jpg,
ISIC_0013783,data/raw/images/train/ISIC_0013783.jpg,
ISIC_0010255,data/raw/images/train/ISIC_0010255.jpg,
