filename,image_path,mask_path
ISIC_0015293,data/processed/train_unlabeled/images/ISIC_0015293.png,
ISIC_0014933,data/processed/train_unlabeled/images/ISIC_0014933.png,
ISIC_0013219,data/processed/train_unlabeled/images/ISIC_0013219.png,
ISIC_0011127,data/processed/train_unlabeled/images/ISIC_0011127.png,
ISIC_0000074,data/processed/train_unlabeled/images/ISIC_0000074.png,
ISIC_0015962,data/processed/train_unlabeled/images/ISIC_0015962.png,
ISIC_0006914,data/processed/train_unlabeled/images/ISIC_0006914.png,
ISIC_0000149,data/processed/train_unlabeled/images/ISIC_0000149.png,
ISIC_0014545,data/processed/train_unlabeled/images/ISIC_0014545.png,
ISIC_0014513,data/processed/train_unlabeled/images/ISIC_0014513.png,
ISIC_0001769,data/processed/train_unlabeled/images/ISIC_0001769.png,
ISIC_0013429,data/processed/train_unlabeled/images/ISIC_0013429.png,
ISIC_0013498,data/processed/train_unlabeled/images/ISIC_0013498.png,
ISIC_0000256,data/processed/train_unlabeled/images/ISIC_0000256.png,
ISIC_0011156,data/processed/train_unlabeled/images/ISIC_0011156.png,
ISIC_0014166,data/processed/train_unlabeled/images/ISIC_0014166.png,
ISIC_0013568,data/processed/train_unlabeled/images/ISIC_0013568.png,
ISIC_0015638,data/processed/train_unlabeled/images/ISIC_0015638.png,
ISIC_0012672,data/processed/train_unlabeled/images/ISIC_0012672.png,
ISIC_0012228,data/processed/train_unlabeled/images/ISIC_0012228.png,
ISIC_0014931,data/processed/train_unlabeled/images/ISIC_0014931.png,
ISIC_0000072,data/processed/train_unlabeled/images/ISIC_0000072.png,
ISIC_0008256,data/processed/train_unlabeled/images/ISIC_0008256.png,
ISIC_0013155,data/processed/train_unlabeled/images/ISIC_0013155.png,
ISIC_0012201,data/processed/train_unlabeled/images/ISIC_0012201.png,
ISIC_0000324,data/processed/train_unlabeled/images/ISIC_0000324.png,
ISIC_0003308,data/processed/train_unlabeled/images/ISIC_0003308.png,
ISIC_0013817,data/processed/train_unlabeled/images/ISIC_0013817.png,
ISIC_0014937,data/processed/train_unlabeled/images/ISIC_0014937.png,
ISIC_0012678,data/processed/train_unlabeled/images/ISIC_0012678.png,
ISIC_0000137,data/processed/train_unlabeled/images/ISIC_0000137.png,
ISIC_0014726,data/processed/train_unlabeled/images/ISIC_0014726.png,
ISIC_0012316,data/processed/train_unlabeled/images/ISIC_0012316.png,
ISIC_0000377,data/processed/train_unlabeled/images/ISIC_0000377.png,
ISIC_0015416,data/processed/train_unlabeled/images/ISIC_0015416.png,
ISIC_0008524,data/processed/train_unlabeled/images/ISIC_0008524.png,
ISIC_0015353,data/processed/train_unlabeled/images/ISIC_0015353.png,
ISIC_0010847,data/processed/train_unlabeled/images/ISIC_0010847.png,
ISIC_0013096,data/processed/train_unlabeled/images/ISIC_0013096.png,
ISIC_0000294,data/processed/train_unlabeled/images/ISIC_0000294.png,
ISIC_0000501,data/processed/train_unlabeled/images/ISIC_0000501.png,
ISIC_0015161,data/processed/train_unlabeled/images/ISIC_0015161.png,
ISIC_0000537,data/processed/train_unlabeled/images/ISIC_0000537.png,
ISIC_0000082,data/processed/train_unlabeled/images/ISIC_0000082.png,
ISIC_0013355,data/processed/train_unlabeled/images/ISIC_0013355.png,
ISIC_0015226,data/processed/train_unlabeled/images/ISIC_0015226.png,
ISIC_0015981,data/processed/train_unlabeled/images/ISIC_0015981.png,
ISIC_0015071,data/processed/train_unlabeled/images/ISIC_0015071.png,
ISIC_0011317,data/processed/train_unlabeled/images/ISIC_0011317.png,
ISIC_0007693,data/processed/train_unlabeled/images/ISIC_0007693.png,
ISIC_0012904,data/processed/train_unlabeled/images/ISIC_0012904.png,
ISIC_0011328,data/processed/train_unlabeled/images/ISIC_0011328.png,
ISIC_0008145,data/processed/train_unlabeled/images/ISIC_0008145.png,
ISIC_0014663,data/processed/train_unlabeled/images/ISIC_0014663.png,
ISIC_0014684,data/processed/train_unlabeled/images/ISIC_0014684.png,
ISIC_0000164,data/processed/train_unlabeled/images/ISIC_0000164.png,
ISIC_0001105,data/processed/train_unlabeled/images/ISIC_0001105.png,
ISIC_0012390,data/processed/train_unlabeled/images/ISIC_0012390.png,
ISIC_0010018,data/processed/train_unlabeled/images/ISIC_0010018.png,
ISIC_0013326,data/processed/train_unlabeled/images/ISIC_0013326.png,
ISIC_0012381,data/processed/train_unlabeled/images/ISIC_0012381.png,
ISIC_0014072,data/processed/train_unlabeled/images/ISIC_0014072.png,
ISIC_0001188,data/processed/train_unlabeled/images/ISIC_0001188.png,
ISIC_0002353,data/processed/train_unlabeled/images/ISIC_0002353.png,
ISIC_0013000,data/processed/train_unlabeled/images/ISIC_0013000.png,
ISIC_0008807,data/processed/train_unlabeled/images/ISIC_0008807.png,
ISIC_0009902,data/processed/train_unlabeled/images/ISIC_0009902.png,
ISIC_0000535,data/processed/train_unlabeled/images/ISIC_0000535.png,
ISIC_0001185,data/processed/train_unlabeled/images/ISIC_0001185.png,
ISIC_0000556,data/processed/train_unlabeled/images/ISIC_0000556.png,
ISIC_0000182,data/processed/train_unlabeled/images/ISIC_0000182.png,
ISIC_0000494,data/processed/train_unlabeled/images/ISIC_0000494.png,
ISIC_0013967,data/processed/train_unlabeled/images/ISIC_0013967.png,
ISIC_0015056,data/processed/train_unlabeled/images/ISIC_0015056.png,
ISIC_0013035,data/processed/train_unlabeled/images/ISIC_0013035.png,
ISIC_0000185,data/processed/train_unlabeled/images/ISIC_0000185.png,
ISIC_0010475,data/processed/train_unlabeled/images/ISIC_0010475.png,
ISIC_0000053,data/processed/train_unlabeled/images/ISIC_0000053.png,
ISIC_0009945,data/processed/train_unlabeled/images/ISIC_0009945.png,
ISIC_0011305,data/processed/train_unlabeled/images/ISIC_0011305.png,
ISIC_0000052,data/processed/train_unlabeled/images/ISIC_0000052.png,
ISIC_0010226,data/processed/train_unlabeled/images/ISIC_0010226.png,
ISIC_0014506,data/processed/train_unlabeled/images/ISIC_0014506.png,
ISIC_0010069,data/processed/train_unlabeled/images/ISIC_0010069.png,
ISIC_0012682,data/processed/train_unlabeled/images/ISIC_0012682.png,
ISIC_0000028,data/processed/train_unlabeled/images/ISIC_0000028.png,
ISIC_0008626,data/processed/train_unlabeled/images/ISIC_0008626.png,
ISIC_0013618,data/processed/train_unlabeled/images/ISIC_0013618.png,
ISIC_0015149,data/processed/train_unlabeled/images/ISIC_0015149.png,
ISIC_0014897,data/processed/train_unlabeled/images/ISIC_0014897.png,
ISIC_0000436,data/processed/train_unlabeled/images/ISIC_0000436.png,
ISIC_0011387,data/processed/train_unlabeled/images/ISIC_0011387.png,
ISIC_0012303,data/processed/train_unlabeled/images/ISIC_0012303.png,
ISIC_0014346,data/processed/train_unlabeled/images/ISIC_0014346.png,
ISIC_0016055,data/processed/train_unlabeled/images/ISIC_0016055.png,
ISIC_0009979,data/processed/train_unlabeled/images/ISIC_0009979.png,
ISIC_0014974,data/processed/train_unlabeled/images/ISIC_0014974.png,
ISIC_0012376,data/processed/train_unlabeled/images/ISIC_0012376.png,
ISIC_0010064,data/processed/train_unlabeled/images/ISIC_0010064.png,
ISIC_0000268,data/processed/train_unlabeled/images/ISIC_0000268.png,
ISIC_0014818,data/processed/train_unlabeled/images/ISIC_0014818.png,
ISIC_0008406,data/processed/train_unlabeled/images/ISIC_0008406.png,
ISIC_0010598,data/processed/train_unlabeled/images/ISIC_0010598.png,
ISIC_0014299,data/processed/train_unlabeled/images/ISIC_0014299.png,
ISIC_0000418,data/processed/train_unlabeled/images/ISIC_0000418.png,
ISIC_0015211,data/processed/train_unlabeled/images/ISIC_0015211.png,
ISIC_0015109,data/processed/train_unlabeled/images/ISIC_0015109.png,
ISIC_0013600,data/processed/train_unlabeled/images/ISIC_0013600.png,
ISIC_0015173,data/processed/train_unlabeled/images/ISIC_0015173.png,
ISIC_0015544,data/processed/train_unlabeled/images/ISIC_0015544.png,
ISIC_0014919,data/processed/train_unlabeled/images/ISIC_0014919.png,
ISIC_0012855,data/processed/train_unlabeled/images/ISIC_0012855.png,
